timestamp_0,timestamp_1,timestamp_2,timestamp_3,co,humidity,smoke,temp
15945242032,15945242066,15945242042,15945242054,0.004840065878907989,52.3,0.02004151412273946,22.3
15945242105,15945242109,15945242079,15945242104,0.004852421530358751,52.4,0.020081036701551203,22.3
15945242149,15945242132,15945242116,15945242135,0.004852495676071526,52.4,0.02008127380569266,22.3
15945242163,15945242142,15945242172,15945242146,0.004846978918818638,52.4,0.020063629996772667,22.2
15945242204,15945242186,15945242211,15945242210,0.0048676570981627965,52.5,0.020129739925559897,22.3
15945242206,15945242237,15945242227,15945242256,0.0048510490887035814,52.5,0.02007664774076937,22.3
15945242286,15945242294,15945242269,15945242260,0.004857925646693745,52.4,0.020098635600459408,22.2
15945242336,15945242296,15945242307,15945242338,0.004842833612670877,52.4,0.02005036938836304,22.3
15945242359,15945242348,15945242351,15945242354,0.004849677092524513,52.4,0.020072259922506896,22.3
15945242407,15945242387,15945242371,15945242384,0.004885747017238957,52.3,0.020187522632505284,22.3
15945242421,15945242436,15945242437,15945242401,0.004874595559985062,52.3,0.02015190847715975,22.3
15945242485,15945242476,15945242458,15945242469,0.004857925646693745,52.3,0.020098635600459408,22.3
15945242491,15945242487,15945242501,15945242476,0.004866225112667964,52.3,0.020125163803853124,22.3
